depthft	density_gcc	s_v	hydrostatic_pres	porosity1	porosity2	eff_v_stress
12410	2.434	76.355	37.069	0.113	0.156	39.285
12411	2.458	76.362	37.072	0.113	0.142	39.29
12412	2.498	76.369	37.075	0.113	0.119	39.294
12413	2.52	76.377	37.078	0.113	0.106	39.299
12414	2.475	76.384	37.081	0.113	0.132	39.303
12415	2.428	76.392	37.084	0.113	0.16	39.307
12416	2.423	76.399	37.087	0.113	0.163	39.312
12417	2.358	76.406	37.09	0.113	0.201	39.316
12418	2.314	76.413	37.093	0.113	0.227	39.32
12419	2.374	76.42	37.096	0.113	0.192	39.324
12420	2.426	76.427	37.099	0.113	0.161	39.328
12421	2.442	76.434	37.102	0.113	0.152	39.332
12422	2.426	76.442	37.105	0.113	0.161	39.337
12423	2.446	76.449	37.108	0.113	0.149	39.341
12424	2.431	76.456	37.111	0.113	0.158	39.345
12425	2.402	76.463	37.114	0.113	0.175	39.349
12426	2.454	76.471	37.117	0.113	0.145	39.354
12427	2.46	76.478	37.12	0.113	0.141	39.358
12428	2.466	76.485	37.123	0.113	0.138	39.362
12429	2.514	76.493	37.126	0.113	0.109	39.367
12430	2.5	76.5	37.129	0.113	0.118	39.371
12431	2.498	76.508	37.132	0.113	0.119	39.376
12432	2.498	76.515	37.135	0.113	0.119	39.38
12433	2.476	76.523	37.138	0.113	0.132	39.385
12434	2.46	76.53	37.141	0.113	0.141	39.389
12435	2.486	76.537	37.144	0.112	0.126	39.394
12436	2.44	76.545	37.147	0.112	0.153	39.398
12437	2.414	76.552	37.15	0.112	0.168	39.402
12438	2.302	76.559	37.153	0.112	0.234	39.406
12439	2.31	76.566	37.156	0.112	0.229	39.41
12440	2.26	76.573	37.159	0.112	0.259	39.414
12441	2.268	76.579	37.162	0.112	0.254	39.418
12442	2.286	76.586	37.165	0.112	0.244	39.421
12443	2.282	76.593	37.168	0.112	0.246	39.425
12444	2.278	76.6	37.171	0.112	0.248	39.429
12445	2.294	76.607	37.174	0.112	0.239	39.433
12446	2.303	76.613	37.177	0.112	0.234	39.437
12447	2.318	76.62	37.18	0.112	0.225	39.441
12448	2.326	76.627	37.183	0.112	0.22	39.445
12449	2.428	76.635	37.186	0.112	0.16	39.449
12450	2.326	76.642	37.189	0.112	0.22	39.453
12451	2.3	76.648	37.192	0.112	0.235	39.457
12452	2.308	76.655	37.195	0.112	0.231	39.461
12453	2.348	76.662	37.198	0.112	0.207	39.465
12454	2.41	76.67	37.201	0.112	0.171	39.469
12455	2.391	76.677	37.204	0.112	0.182	39.473
12456	2.278	76.683	37.207	0.112	0.248	39.477
12457	2.316	76.69	37.21	0.112	0.226	39.481
12458	2.35	76.697	37.213	0.112	0.206	39.485
12459	2.354	76.704	37.216	0.112	0.204	39.489
12460	2.302	76.711	37.219	0.112	0.234	39.493
12461	2.342	76.718	37.222	0.112	0.211	39.497
12462	2.382	76.725	37.224	0.112	0.187	39.501
12463	2.39	76.733	37.227	0.112	0.182	39.505
12464	2.394	76.74	37.23	0.112	0.18	39.509
12465	2.37	76.747	37.233	0.112	0.194	39.513
12466	2.378	76.754	37.236	0.112	0.189	39.517
12467	2.418	76.761	37.239	0.112	0.166	39.522
12468	2.468	76.768	37.242	0.112	0.136	39.526
12469	2.48	76.776	37.245	0.112	0.129	39.53
12470	2.458	76.783	37.248	0.112	0.142	39.535
12471	2.45	76.791	37.251	0.112	0.147	39.539
12472	2.454	76.798	37.254	0.112	0.145	39.544
12473	2.442	76.805	37.257	0.112	0.152	39.548
12474	2.418	76.812	37.26	0.112	0.166	39.552
12475	2.454	76.82	37.263	0.112	0.145	39.556
12476	2.46	76.827	37.266	0.112	0.141	39.561
12477	2.466	76.834	37.269	0.112	0.138	39.565
12478	2.508	76.842	37.272	0.112	0.113	39.57
12479	2.482	76.849	37.275	0.112	0.128	39.574
12480	2.502	76.857	37.278	0.112	0.116	39.579
12481	2.47	76.864	37.281	0.112	0.135	39.583
12482	2.45	76.872	37.284	0.112	0.147	39.587
12483	2.442	76.879	37.287	0.112	0.152	39.592
12484	2.412	76.886	37.29	0.112	0.169	39.596
12485	2.418	76.893	37.293	0.112	0.166	39.6
12486	2.458	76.901	37.296	0.112	0.142	39.604
12487	2.522	76.908	37.299	0.112	0.105	39.609
12488	2.516	76.916	37.302	0.112	0.108	39.613
12489	2.498	76.923	37.305	0.112	0.119	39.618
12490	2.46	76.93	37.308	0.112	0.141	39.622
12491	2.444	76.938	37.311	0.112	0.151	39.627
12492	2.518	76.945	37.314	0.112	0.107	39.631
12493	2.498	76.953	37.317	0.112	0.119	39.636
12494	2.522	76.96	37.32	0.112	0.105	39.64
12495	2.463	76.968	37.323	0.112	0.139	39.645
12496	2.426	76.975	37.326	0.112	0.161	39.649
12497	2.428	76.982	37.329	0.112	0.16	39.653
12498	2.43	76.989	37.332	0.112	0.159	39.657
12499	2.438	76.997	37.335	0.112	0.154	39.662
12500	2.462	77.004	37.338	0.112	0.14	39.666
12501	2.5	77.011	37.341	0.112	0.118	39.67
12502	2.486	77.019	37.344	0.111	0.126	39.675
12503	2.488	77.026	37.347	0.111	0.125	39.679
12504	2.498	77.034	37.35	0.111	0.119	39.684
12505	2.454	77.041	37.353	0.111	0.145	39.688
12506	2.45	77.048	37.356	0.111	0.147	39.693
12507	2.474	77.056	37.359	0.111	0.133	39.697
12508	2.474	77.063	37.362	0.111	0.133	39.701
12509	2.45	77.071	37.365	0.111	0.147	39.706
12510	2.466	77.078	37.368	0.111	0.138	39.71
12511	2.42	77.085	37.371	0.111	0.165	39.714
12512	2.44	77.092	37.374	0.111	0.153	39.719
12513	2.434	77.1	37.377	0.111	0.156	39.723
12514	2.422	77.107	37.38	0.111	0.164	39.727
12515	2.446	77.114	37.383	0.111	0.149	39.731
12516	2.458	77.122	37.386	0.111	0.142	39.736
12517	2.49	77.129	37.389	0.111	0.124	39.74
12518	2.526	77.137	37.392	0.111	0.102	39.745
12519	2.502	77.144	37.395	0.111	0.116	39.749
12520	2.506	77.152	37.398	0.111	0.114	39.754
12521	2.542	77.159	37.401	0.111	0.093	39.758
12522	2.516	77.167	37.404	0.111	0.108	39.763
12523	2.524	77.174	37.407	0.111	0.104	39.767
12524	2.502	77.182	37.41	0.111	0.116	39.772
12525	2.458	77.189	37.413	0.111	0.142	39.776
12526	2.468	77.196	37.416	0.111	0.136	39.781
12527	2.486	77.204	37.419	0.111	0.126	39.785
12528	2.414	77.211	37.422	0.111	0.168	39.789
12529	2.412	77.218	37.425	0.111	0.169	39.794
12530	2.494	77.226	37.428	0.111	0.121	39.798
12531	2.452	77.233	37.431	0.111	0.146	39.802
12532	2.396	77.24	37.434	0.111	0.179	39.807
12533	2.356	77.247	37.437	0.111	0.202	39.811
12534	2.406	77.254	37.44	0.111	0.173	39.815
12535	2.446	77.262	37.443	0.111	0.149	39.819
12536	2.391	77.269	37.446	0.111	0.182	39.823
12537	2.398	77.276	37.449	0.111	0.178	39.827
12538	2.41	77.283	37.452	0.111	0.171	39.832
12539	2.346	77.29	37.454	0.111	0.208	39.836
12540	2.31	77.297	37.457	0.111	0.229	39.84
12541	2.326	77.304	37.46	0.111	0.22	39.844
12542	2.382	77.311	37.463	0.111	0.187	39.848
12543	2.358	77.318	37.466	0.111	0.201	39.852
12544	2.326	77.325	37.469	0.111	0.22	39.856
12545	2.404	77.332	37.472	0.111	0.174	39.86
12546	2.414	77.34	37.475	0.111	0.168	39.864
12547	2.47	77.347	37.478	0.111	0.135	39.868
12548	2.458	77.354	37.481	0.111	0.142	39.873
12549	2.462	77.362	37.484	0.111	0.14	39.877
12550	2.47	77.369	37.487	0.111	0.135	39.882
12551	2.414	77.376	37.49	0.111	0.168	39.886
12552	2.346	77.383	37.493	0.111	0.208	39.89
12553	2.27	77.39	37.496	0.111	0.253	39.894
12554	2.31	77.397	37.499	0.111	0.229	39.898
12555	2.316	77.404	37.502	0.111	0.226	39.901
12556	2.346	77.411	37.505	0.111	0.208	39.906
12557	2.324	77.418	37.508	0.111	0.221	39.909
12558	2.39	77.425	37.511	0.111	0.182	39.914
12559	2.374	77.432	37.514	0.111	0.192	39.918
12560	2.41	77.439	37.517	0.111	0.171	39.922
12561	2.43	77.446	37.52	0.111	0.159	39.926
12562	2.375	77.454	37.523	0.111	0.191	39.93
12563	2.366	77.461	37.526	0.111	0.196	39.934
12564	2.34	77.468	37.529	0.111	0.212	39.938
12565	2.294	77.474	37.532	0.111	0.239	39.942
12566	2.228	77.481	37.535	0.111	0.278	39.946
12567	2.244	77.488	37.538	0.111	0.268	39.95
12568	2.262	77.495	37.541	0.111	0.258	39.953
12569	2.178	77.501	37.544	0.111	0.307	39.957
12570	2.172	77.508	37.547	0.111	0.311	39.96
12571	2.214	77.514	37.55	0.11	0.286	39.964
12572	2.224	77.521	37.553	0.11	0.28	39.968
12573	2.204	77.527	37.556	0.11	0.292	39.971
12574	2.19	77.534	37.559	0.11	0.3	39.975
12575	2.154	77.54	37.562	0.11	0.321	39.978
12576	2.182	77.547	37.565	0.11	0.305	39.982
12577	2.2	77.553	37.568	0.11	0.294	39.985
12578	2.244	77.56	37.571	0.11	0.268	39.989
12579	2.238	77.567	37.574	0.11	0.272	39.993
12580	2.25	77.574	37.577	0.11	0.265	39.997
12581	2.216	77.58	37.58	0.11	0.285	40.0
12582	2.188	77.587	37.583	0.11	0.301	40.004
12583	2.236	77.593	37.586	0.11	0.273	40.007
12584	2.26	77.6	37.589	0.11	0.259	40.011
12585	2.268	77.607	37.592	0.11	0.254	40.015
12586	2.286	77.614	37.595	0.11	0.244	40.019
12587	2.228	77.62	37.598	0.11	0.278	40.023
12588	2.23	77.627	37.601	0.11	0.276	40.026
12589	2.196	77.634	37.604	0.11	0.296	40.03
12590	2.172	77.64	37.607	0.11	0.311	40.033
12591	2.214	77.647	37.61	0.11	0.286	40.037
12592	2.218	77.653	37.613	0.11	0.284	40.041
12593	2.246	77.66	37.616	0.11	0.267	40.044
12594	2.282	77.667	37.619	0.11	0.246	40.048
12595	2.334	77.674	37.622	0.11	0.215	40.052
12596	2.378	77.681	37.625	0.11	0.189	40.056
12597	2.406	77.688	37.628	0.11	0.173	40.06
12598	2.364	77.695	37.631	0.11	0.198	40.064
12599	2.402	77.702	37.634	0.11	0.175	40.069
12600	2.462	77.71	37.637	0.11	0.14	40.073
12601	2.45	77.717	37.64	0.11	0.147	40.077
12602	2.438	77.724	37.643	0.11	0.154	40.082
12603	2.42	77.732	37.646	0.11	0.165	40.086
12604	2.424	77.739	37.649	0.11	0.162	40.09
12605	2.41	77.746	37.652	0.11	0.171	40.094
12606	2.446	77.753	37.655	0.11	0.149	40.099
12607	2.438	77.761	37.658	0.11	0.154	40.103
12608	2.436	77.768	37.661	0.11	0.155	40.107
12609	2.426	77.775	37.664	0.11	0.161	40.111
12610	2.46	77.782	37.667	0.11	0.141	40.116
12611	2.458	77.79	37.67	0.11	0.142	40.12
12612	2.47	77.797	37.673	0.11	0.135	40.125
12613	2.46	77.805	37.676	0.11	0.141	40.129
12614	2.444	77.812	37.679	0.11	0.151	40.133
12615	2.442	77.819	37.682	0.11	0.152	40.138
12616	2.41	77.826	37.684	0.11	0.171	40.142
12617	2.418	77.834	37.687	0.11	0.166	40.146
12618	2.448	77.841	37.69	0.11	0.148	40.15
12619	2.463	77.848	37.693	0.11	0.139	40.155
12620	2.454	77.856	37.696	0.11	0.145	40.159
12621	2.422	77.863	37.699	0.11	0.164	40.163
12622	2.444	77.87	37.702	0.11	0.151	40.168
12623	2.446	77.877	37.705	0.11	0.149	40.172
12624	2.442	77.885	37.708	0.11	0.152	40.176
12625	2.487	77.892	37.711	0.11	0.125	40.181
12626	2.506	77.9	37.714	0.11	0.114	40.185
12627	2.482	77.907	37.717	0.11	0.128	40.19
12628	2.47	77.914	37.72	0.11	0.135	40.194
12629	2.474	77.922	37.723	0.11	0.133	40.198
12630	2.5	77.929	37.726	0.11	0.118	40.203
12631	2.466	77.937	37.729	0.11	0.138	40.207
12632	2.478	77.944	37.732	0.11	0.131	40.212
12633	2.484	77.951	37.735	0.11	0.127	40.216
12634	2.5	77.959	37.738	0.11	0.118	40.221
12635	2.49	77.966	37.741	0.11	0.124	40.225
12636	2.482	77.974	37.744	0.11	0.128	40.229
12637	2.514	77.981	37.747	0.11	0.109	40.234
12638	2.511	77.989	37.75	0.11	0.111	40.239
12639	2.506	77.996	37.753	0.11	0.114	40.243
12640	2.47	78.004	37.756	0.11	0.135	40.247
12641	2.486	78.011	37.759	0.11	0.126	40.252
12642	2.454	78.018	37.762	0.109	0.145	40.256
12643	2.468	78.026	37.765	0.109	0.136	40.261
12644	2.462	78.033	37.768	0.109	0.14	40.265
12645	2.492	78.041	37.771	0.109	0.122	40.269
12646	2.526	78.048	37.774	0.109	0.102	40.274
12647	2.49	78.056	37.777	0.109	0.124	40.278
12648	2.495	78.063	37.78	0.109	0.121	40.283
12649	2.482	78.07	37.783	0.109	0.128	40.287
12650	2.518	78.078	37.786	0.109	0.107	40.292
12651	2.534	78.085	37.789	0.109	0.098	40.296
12652	2.502	78.093	37.792	0.109	0.116	40.301
12653	2.478	78.1	37.795	0.109	0.131	40.305
12654	2.486	78.108	37.798	0.109	0.126	40.31
12655	2.492	78.115	37.801	0.109	0.122	40.314
12656	2.472	78.123	37.804	0.109	0.134	40.319
12657	2.486	78.13	37.807	0.109	0.126	40.323
12658	2.506	78.138	37.81	0.109	0.114	40.328
12659	2.516	78.145	37.813	0.109	0.108	40.332
12660	2.45	78.152	37.816	0.109	0.147	40.336
12661	2.45	78.16	37.819	0.109	0.147	40.341
12662	2.444	78.167	37.822	0.109	0.151	40.345
12663	2.47	78.174	37.825	0.109	0.135	40.349
12664	2.494	78.182	37.828	0.109	0.121	40.354
12665	2.438	78.189	37.831	0.109	0.154	40.358
12666	2.376	78.196	37.834	0.109	0.191	40.362
12667	2.342	78.203	37.837	0.109	0.211	40.366
12668	2.362	78.21	37.84	0.109	0.199	40.37
12669	2.356	78.217	37.843	0.109	0.202	40.374
12670	2.366	78.224	37.846	0.109	0.196	40.379
12671	2.358	78.231	37.849	0.109	0.201	40.383
12672	2.37	78.238	37.852	0.109	0.194	40.387
12673	2.382	78.246	37.855	0.109	0.187	40.391
12674	2.394	78.253	37.858	0.109	0.18	40.395
12675	2.41	78.26	37.861	0.109	0.171	40.399
12676	2.422	78.267	37.864	0.109	0.164	40.403
12677	2.422	78.274	37.867	0.109	0.164	40.408
12678	2.454	78.282	37.87	0.109	0.145	40.412
12679	2.454	78.289	37.873	0.109	0.145	40.416
12680	2.47	78.296	37.876	0.109	0.135	40.421
12681	2.5	78.304	37.879	0.109	0.118	40.425
12682	2.516	78.311	37.882	0.109	0.108	40.43
12683	2.526	78.319	37.885	0.109	0.102	40.434
12684	2.508	78.326	37.888	0.109	0.113	40.439
12685	2.495	78.334	37.891	0.109	0.121	40.443
12686	2.516	78.341	37.894	0.109	0.108	40.448
12687	2.51	78.349	37.897	0.109	0.112	40.452
12688	2.49	78.356	37.9	0.109	0.124	40.457
12689	2.41	78.364	37.903	0.109	0.171	40.461
12690	2.338	78.371	37.906	0.109	0.213	40.465
12691	2.354	78.378	37.909	0.109	0.204	40.469
12692	2.423	78.385	37.912	0.109	0.163	40.473
12693	2.488	78.392	37.914	0.109	0.125	40.478
12694	2.38	78.399	37.917	0.109	0.188	40.482
12695	2.314	78.406	37.92	0.109	0.227	40.486
12696	2.306	78.413	37.923	0.109	0.232	40.49
12697	2.302	78.42	37.926	0.109	0.234	40.494
12698	2.302	78.427	37.929	0.109	0.234	40.497
12699	2.332	78.434	37.932	0.109	0.216	40.501
12700	2.358	78.441	37.935	0.109	0.201	40.505
12701	2.386	78.448	37.938	0.109	0.185	40.51
12702	2.382	78.455	37.941	0.109	0.187	40.514
12703	2.402	78.462	37.944	0.109	0.175	40.518
12704	2.354	78.469	37.947	0.109	0.204	40.522
12705	2.322	78.476	37.95	0.109	0.222	40.526
12706	2.318	78.483	37.953	0.109	0.225	40.53
12707	2.326	78.49	37.956	0.109	0.22	40.534
12708	2.354	78.497	37.959	0.109	0.204	40.538
12709	2.358	78.504	37.962	0.109	0.201	40.542
12710	2.372	78.511	37.965	0.108	0.193	40.546
12711	2.458	78.519	37.968	0.108	0.142	40.55
12712	2.564	78.526	37.971	0.108	0.08	40.555
12713	2.488	78.534	37.974	0.108	0.125	40.56
12714	2.406	78.541	37.977	0.108	0.173	40.564
12715	2.364	78.548	37.98	0.108	0.198	40.568
12716	2.334	78.555	37.983	0.108	0.215	40.572
12717	2.324	78.562	37.986	0.108	0.221	40.576
12718	2.358	78.569	37.989	0.108	0.201	40.58
12719	2.372	78.576	37.992	0.108	0.193	40.584
12720	2.422	78.583	37.995	0.108	0.164	40.588
12721	2.458	78.591	37.998	0.108	0.142	40.592
12722	2.391	78.598	38.001	0.108	0.182	40.597
12723	2.314	78.605	38.004	0.108	0.227	40.601
12724	2.43	78.612	38.007	0.108	0.159	40.605
12725	2.426	78.619	38.01	0.108	0.161	40.609
12726	2.428	78.626	38.013	0.108	0.16	40.613
12727	2.476	78.634	38.016	0.108	0.132	40.618
12728	2.442	78.641	38.019	0.108	0.152	40.622
12729	2.426	78.648	38.022	0.108	0.161	40.626
12730	2.36	78.655	38.025	0.108	0.2	40.63
12731	2.34	78.662	38.028	0.108	0.212	40.634
12732	2.247	78.669	38.031	0.108	0.266	40.638
12733	2.26	78.676	38.034	0.108	0.259	40.642
12734	2.292	78.683	38.037	0.108	0.24	40.646
12735	2.334	78.69	38.04	0.108	0.215	40.65
12736	2.39	78.697	38.043	0.108	0.182	40.654
12737	2.39	78.704	38.046	0.108	0.182	40.658
12738	2.375	78.711	38.049	0.108	0.191	40.662
12739	2.414	78.718	38.052	0.108	0.168	40.666
12740	2.434	78.726	38.055	0.108	0.156	40.671
12741	2.398	78.733	38.058	0.108	0.178	40.675
12742	2.39	78.74	38.061	0.108	0.182	40.679
12743	2.378	78.747	38.064	0.108	0.189	40.683
12744	2.302	78.754	38.067	0.108	0.234	40.687
12745	2.326	78.761	38.07	0.108	0.22	40.691
12746	2.334	78.768	38.073	0.108	0.215	40.695
12747	2.358	78.775	38.076	0.108	0.201	40.699
12748	2.428	78.782	38.079	0.108	0.16	40.703
12749	2.486	78.789	38.082	0.108	0.126	40.708
12750	2.388	78.797	38.085	0.108	0.184	40.712
12751	2.391	78.804	38.088	0.108	0.182	40.716
12752	2.451	78.811	38.091	0.108	0.146	40.72
12753	2.438	78.818	38.094	0.108	0.154	40.725
12754	2.476	78.826	38.097	0.108	0.132	40.729
12755	2.506	78.833	38.1	0.108	0.114	40.734
12756	2.47	78.841	38.103	0.108	0.135	40.738
12757	2.492	78.848	38.106	0.108	0.122	40.742
12758	2.482	78.855	38.109	0.108	0.128	40.747
12759	2.502	78.863	38.112	0.108	0.116	40.751
12760	2.488	78.87	38.115	0.108	0.125	40.756
12761	2.458	78.878	38.118	0.108	0.142	40.76
12762	2.504	78.885	38.121	0.108	0.115	40.765
12763	2.488	78.893	38.124	0.108	0.125	40.769
12764	2.478	78.9	38.127	0.108	0.131	40.773
12765	2.454	78.907	38.13	0.108	0.145	40.778
12766	2.486	78.915	38.133	0.108	0.126	40.782
12767	2.494	78.922	38.136	0.108	0.121	40.787
12768	2.476	78.93	38.139	0.108	0.132	40.791
12769	2.482	78.937	38.142	0.108	0.128	40.796
12770	2.494	78.944	38.145	0.108	0.121	40.8
12771	2.486	78.952	38.147	0.108	0.126	40.804
12772	2.486	78.959	38.15	0.108	0.126	40.809
12773	2.459	78.967	38.153	0.108	0.142	40.813
12774	2.456	78.974	38.156	0.108	0.144	40.818
12775	2.49	78.981	38.159	0.108	0.124	40.822
12776	2.512	78.989	38.162	0.108	0.111	40.827
12777	2.516	78.996	38.165	0.108	0.108	40.831
12778	2.496	79.004	38.168	0.108	0.12	40.836
12779	2.474	79.011	38.171	0.108	0.133	40.84
12780	2.49	79.019	38.174	0.107	0.124	40.844
12781	2.486	79.026	38.177	0.107	0.126	40.849
12782	2.502	79.034	38.18	0.107	0.116	40.853
12783	2.534	79.041	38.183	0.107	0.098	40.858
12784	2.526	79.049	38.186	0.107	0.102	40.862
12785	2.478	79.056	38.189	0.107	0.131	40.867
12786	2.488	79.064	38.192	0.107	0.125	40.871
12787	2.508	79.071	38.195	0.107	0.113	40.876
12788	2.538	79.079	38.198	0.107	0.095	40.88
12789	2.502	79.086	38.201	0.107	0.116	40.885
12790	2.495	79.094	38.204	0.107	0.121	40.889
12791	2.478	79.101	38.207	0.107	0.131	40.894
12792	2.492	79.108	38.21	0.107	0.122	40.898
12793	2.534	79.116	38.213	0.107	0.098	40.903
12794	2.496	79.123	38.216	0.107	0.12	40.907
12795	2.482	79.131	38.219	0.107	0.128	40.912
12796	2.498	79.138	38.222	0.107	0.119	40.916
12797	2.495	79.146	38.225	0.107	0.121	40.921
12798	2.518	79.153	38.228	0.107	0.107	40.925
12799	2.524	79.161	38.231	0.107	0.104	40.93
12800	2.504	79.168	38.234	0.107	0.115	40.934
12801	2.49	79.176	38.237	0.107	0.124	40.939
12802	2.48	79.183	38.24	0.107	0.129	40.943
12803	2.462	79.191	38.243	0.107	0.14	40.947
12804	2.442	79.198	38.246	0.107	0.152	40.952
12805	2.45	79.205	38.249	0.107	0.147	40.956
12806	2.478	79.213	38.252	0.107	0.131	40.961
12807	2.516	79.22	38.255	0.107	0.108	40.965
12808	2.444	79.227	38.258	0.107	0.151	40.969
12809	2.508	79.235	38.261	0.107	0.113	40.974
12810	2.594	79.243	38.264	0.107	0.062	40.979
12811	2.514	79.25	38.267	0.107	0.109	40.983
12812	2.375	79.257	38.27	0.107	0.191	40.987
12813	2.342	79.264	38.273	0.107	0.211	40.991
12814	2.342	79.271	38.276	0.107	0.211	40.995
12815	2.316	79.278	38.279	0.107	0.226	40.999
12816	2.35	79.285	38.282	0.107	0.206	41.003
12817	2.391	79.292	38.285	0.107	0.182	41.007
12818	2.44	79.3	38.288	0.107	0.153	41.012
12819	2.414	79.307	38.291	0.107	0.168	41.016
12820	2.444	79.314	38.294	0.107	0.151	41.02
12821	2.492	79.322	38.297	0.107	0.122	41.025
12822	2.478	79.329	38.3	0.107	0.131	41.029
12823	2.518	79.336	38.303	0.107	0.107	41.034
12824	2.494	79.344	38.306	0.107	0.121	41.038
12825	2.512	79.351	38.309	0.107	0.111	41.043
12826	2.511	79.359	38.312	0.107	0.111	41.047
12827	2.504	79.366	38.315	0.107	0.115	41.052
12828	2.496	79.374	38.318	0.107	0.12	41.056
12829	2.5	79.381	38.321	0.107	0.118	41.061
12830	2.492	79.389	38.324	0.107	0.122	41.065
12831	2.514	79.396	38.327	0.107	0.109	41.07
12832	2.514	79.404	38.33	0.107	0.109	41.074
12833	2.478	79.411	38.333	0.107	0.131	41.078
12834	2.466	79.419	38.336	0.107	0.138	41.083
12835	2.492	79.426	38.339	0.107	0.122	41.087
12836	2.478	79.433	38.342	0.107	0.131	41.092
12837	2.438	79.441	38.345	0.107	0.154	41.096
12838	2.33	79.448	38.348	0.107	0.218	41.1
12839	2.294	79.454	38.351	0.107	0.239	41.104
12840	2.28	79.461	38.354	0.107	0.247	41.108
12841	2.306	79.468	38.357	0.107	0.232	41.112
12842	2.382	79.475	38.36	0.107	0.187	41.116
12843	2.436	79.483	38.363	0.107	0.155	41.12
12844	2.374	79.49	38.366	0.107	0.192	41.124
12845	2.299	79.497	38.369	0.107	0.236	41.128
12846	2.327	79.503	38.372	0.107	0.219	41.132
12847	2.246	79.51	38.375	0.107	0.267	41.136
12848	2.308	79.517	38.377	0.107	0.231	41.14
12849	2.394	79.524	38.38	0.106	0.18	41.144
12850	2.398	79.531	38.383	0.106	0.178	41.148
12851	2.364	79.538	38.386	0.106	0.198	41.152
12852	2.294	79.545	38.389	0.106	0.239	41.156
12853	2.302	79.552	38.392	0.106	0.234	41.16
12854	2.278	79.559	38.395	0.106	0.248	41.164
12855	2.302	79.566	38.398	0.106	0.234	41.167
12856	2.344	79.573	38.401	0.106	0.209	41.171
12857	2.316	79.58	38.404	0.106	0.226	41.175
12858	2.358	79.587	38.407	0.106	0.201	41.179
12859	2.39	79.594	38.41	0.106	0.182	41.184
12860	2.494	79.601	38.413	0.106	0.121	41.188
12861	2.486	79.609	38.416	0.106	0.126	41.193
12862	2.48	79.616	38.419	0.106	0.129	41.197
12863	2.502	79.624	38.422	0.106	0.116	41.201
12864	2.47	79.631	38.425	0.106	0.135	41.206
12865	2.486	79.639	38.428	0.106	0.126	41.21
12866	2.532	79.646	38.431	0.106	0.099	41.215
12867	2.518	79.654	38.434	0.106	0.107	41.219
12868	2.486	79.661	38.437	0.106	0.126	41.224
12869	2.488	79.668	38.44	0.106	0.125	41.228
12870	2.51	79.676	38.443	0.106	0.112	41.233
12871	2.512	79.683	38.446	0.106	0.111	41.237
12872	2.534	79.691	38.449	0.106	0.098	41.242
12873	2.524	79.699	38.452	0.106	0.104	41.246
12874	2.484	79.706	38.455	0.106	0.127	41.251
12875	2.476	79.713	38.458	0.106	0.132	41.255
12876	2.37	79.72	38.461	0.106	0.194	41.259
12877	2.386	79.728	38.464	0.106	0.185	41.263
12878	2.332	79.735	38.467	0.106	0.216	41.267
12879	2.33	79.742	38.47	0.106	0.218	41.271
12880	2.342	79.749	38.473	0.106	0.211	41.275
12881	2.362	79.756	38.476	0.106	0.199	41.28
12882	2.372	79.763	38.479	0.106	0.193	41.284
12883	2.364	79.77	38.482	0.106	0.198	41.288
12884	2.324	79.777	38.485	0.106	0.221	41.292
12885	2.335	79.784	38.488	0.106	0.215	41.296
12886	2.366	79.791	38.491	0.106	0.196	41.3
12887	2.584	79.798	38.494	0.106	0.068	41.304
12888	2.668	79.806	38.497	0.106	0.019	41.309
