depthft	density_gcc	s_v	hydrostatic_pres	porosity	gradient
6924	2.134	38.404	20.682	0.333	20.913
6925	2.172	38.41	20.685	0.311	21.286
6926	2.21	38.417	20.688	0.288	21.658
6927	2.18	38.423	20.691	0.306	21.364
6928	2.2	38.43	20.694	0.294	21.56
6929	2.148	38.436	20.697	0.325	21.05
6930	2.132	38.443	20.7	0.334	20.894
6931	2.092	38.449	20.703	0.358	20.502
6932	2.09	38.455	20.706	0.359	20.482
6933	2.146	38.462	20.709	0.326	21.031
6934	2.204	38.468	20.712	0.292	21.599
6935	2.182	38.475	20.715	0.305	21.384
6936	2.198	38.481	20.718	0.295	21.54
6937	2.168	38.488	20.721	0.313	21.246
6938	2.148	38.494	20.724	0.325	21.05
6939	2.154	38.501	20.727	0.321	21.109
6940	2.138	38.507	20.73	0.331	20.952
6941	2.14	38.513	20.733	0.329	20.972
6942	2.136	38.52	20.736	0.332	20.933
6943	2.13	38.526	20.739	0.335	20.874
6944	2.132	38.533	20.742	0.334	20.894
6945	2.15	38.539	20.745	0.324	21.07
6946	2.19	38.546	20.748	0.3	21.462
6947	2.198	38.552	20.751	0.295	21.54
6948	2.21	38.559	20.754	0.288	21.658
6949	2.206	38.565	20.757	0.291	21.619
6950	2.247	38.572	20.76	0.266	22.021
6951	2.231	38.579	20.763	0.276	21.864
6952	2.214	38.585	20.766	0.286	21.697
6953	2.202	38.592	20.769	0.293	21.58
6954	2.178	38.598	20.772	0.307	21.344
6955	2.17	38.605	20.775	0.312	21.266
6956	2.124	38.611	20.778	0.339	20.815
6957	2.15	38.618	20.781	0.324	21.07
6958	2.19	38.624	20.784	0.3	21.462
6959	2.158	38.631	20.787	0.319	21.148
6960	2.119	38.637	20.79	0.342	20.766
6961	2.11	38.643	20.793	0.347	20.678
6962	2.136	38.65	20.796	0.332	20.933
6963	2.118	38.656	20.799	0.342	20.756
6964	2.146	38.662	20.802	0.326	21.031
6965	2.134	38.669	20.805	0.333	20.913
6966	2.132	38.675	20.808	0.334	20.894
6967	2.122	38.681	20.811	0.34	20.796
6968	2.156	38.688	20.814	0.32	21.129
6969	2.17	38.694	20.817	0.312	21.266
6970	2.196	38.701	20.82	0.296	21.521
6971	2.236	38.708	20.823	0.273	21.913
6972	2.218	38.714	20.826	0.284	21.736
6973	2.19	38.721	20.829	0.3	21.462
6974	2.132	38.727	20.832	0.334	20.894
6975	2.098	38.733	20.835	0.354	20.56
6976	2.1	38.74	20.838	0.353	20.58
6977	2.128	38.746	20.841	0.336	20.854
6978	2.154	38.752	20.844	0.321	21.109
6979	2.174	38.759	20.847	0.309	21.305
6980	2.168	38.765	20.85	0.313	21.246
6981	2.132	38.772	20.853	0.334	20.894
6982	2.152	38.778	20.856	0.322	21.09
6983	2.194	38.785	20.859	0.298	21.501
6984	2.178	38.791	20.861	0.307	21.344
6985	2.194	38.798	20.864	0.298	21.501
6986	2.154	38.804	20.867	0.321	21.109
6987	2.166	38.811	20.87	0.314	21.227
6988	2.14	38.817	20.873	0.329	20.972
6989	2.14	38.824	20.876	0.329	20.972
6990	2.12	38.83	20.879	0.341	20.776
6991	2.118	38.836	20.882	0.342	20.756
6992	2.108	38.843	20.885	0.348	20.658
6993	2.114	38.849	20.888	0.345	20.717
6994	2.091	38.855	20.891	0.358	20.492
6995	2.114	38.861	20.894	0.345	20.717
6996	2.108	38.868	20.897	0.348	20.658
6997	2.11	38.874	20.9	0.347	20.678
6998	2.09	38.88	20.903	0.359	20.482
6999	2.114	38.887	20.906	0.345	20.717
7000	2.127	38.893	20.909	0.337	20.845
7001	2.11	38.899	20.912	0.347	20.678
7002	2.086	38.905	20.915	0.361	20.443
7003	2.102	38.912	20.918	0.352	20.6
7004	2.122	38.918	20.921	0.34	20.796
7005	2.102	38.924	20.924	0.352	20.6
7006	2.06	38.93	20.927	0.376	20.188
7007	2.04	38.937	20.93	0.388	19.992
7008	2.09	38.943	20.933	0.359	20.482
7009	2.108	38.949	20.936	0.348	20.658
7010	2.122	38.955	20.939	0.34	20.796
7011	2.134	38.962	20.942	0.333	20.913
7012	2.148	38.968	20.945	0.325	21.05
7013	2.122	38.975	20.948	0.34	20.796
7014	2.114	38.981	20.951	0.345	20.717
7015	2.122	38.987	20.954	0.34	20.796
7016	2.063	38.993	20.957	0.375	20.217
7017	2.108	39.0	20.96	0.348	20.658
7018	2.119	39.006	20.963	0.342	20.766
7019	2.09	39.012	20.966	0.359	20.482
7020	2.108	39.019	20.969	0.348	20.658
7021	2.134	39.025	20.972	0.333	20.913
7022	2.086	39.031	20.975	0.361	20.443
7023	2.116	39.037	20.978	0.344	20.737
7024	2.134	39.044	20.981	0.333	20.913
7025	2.142	39.05	20.984	0.328	20.992
7026	2.102	39.057	20.987	0.352	20.6
7027	2.108	39.063	20.99	0.348	20.658
7028	2.094	39.069	20.993	0.356	20.521
7029	2.07	39.075	20.996	0.371	20.286
7030	2.04	39.081	20.999	0.388	19.992
7031	2.007	39.087	21.002	0.408	19.669
7032	2.024	39.093	21.005	0.398	19.835
7033	2.082	39.1	21.008	0.364	20.404
7034	2.098	39.106	21.011	0.354	20.56
7035	2.052	39.112	21.014	0.381	20.11
7036	2.006	39.118	21.017	0.408	19.659
7037	2.06	39.124	21.02	0.376	20.188
7038	2.014	39.13	21.023	0.404	19.737
7039	2.054	39.136	21.026	0.38	20.129
7040	2.096	39.143	21.029	0.355	20.541
7041	2.082	39.149	21.032	0.364	20.404
7042	2.076	39.155	21.035	0.367	20.345
7043	2.042	39.161	21.038	0.387	20.012
7044	2.024	39.167	21.041	0.398	19.835
7045	2.012	39.173	21.044	0.405	19.718
7046	2.046	39.179	21.047	0.385	20.051
7047	1.996	39.185	21.05	0.414	19.561
7048	1.974	39.191	21.053	0.427	19.345
7049	1.926	39.197	21.056	0.455	18.875
7050	1.972	39.203	21.059	0.428	19.326
7051	1.998	39.209	21.062	0.413	19.58
7052	1.972	39.215	21.065	0.428	19.326
7053	1.962	39.22	21.068	0.434	19.228
7054	1.994	39.226	21.071	0.415	19.541
7055	2.042	39.233	21.074	0.387	20.012
7056	2.032	39.239	21.077	0.393	19.914
7057	1.97	39.244	21.08	0.429	19.306
7058	1.998	39.25	21.083	0.413	19.58
7059	2.02	39.256	21.086	0.4	19.796
7060	1.99	39.262	21.089	0.418	19.502
7061	1.998	39.268	21.091	0.413	19.58
7062	2.038	39.274	21.094	0.389	19.972
7063	1.996	39.28	21.097	0.414	19.561
7064	1.978	39.286	21.1	0.425	19.384
7065	2.014	39.292	21.103	0.404	19.737
7066	2.012	39.298	21.106	0.405	19.718
7067	2.014	39.304	21.109	0.404	19.737
7068	2.06	39.311	21.112	0.376	20.188
7069	2.046	39.317	21.115	0.385	20.051
7070	2.042	39.323	21.118	0.387	20.012
7071	2.02	39.329	21.121	0.4	19.796
7072	2.074	39.335	21.124	0.368	20.325
7073	2.17	39.341	21.127	0.312	21.266
7074	2.159	39.348	21.13	0.318	21.158
7075	2.175	39.354	21.133	0.309	21.315
7076	2.183	39.361	21.136	0.304	21.393
7077	2.184	39.367	21.139	0.304	21.403
7078	2.172	39.374	21.142	0.311	21.286
7079	2.17	39.38	21.145	0.312	21.266
7080	2.194	39.387	21.148	0.298	21.501
7081	2.192	39.394	21.151	0.299	21.482
7082	2.18	39.4	21.154	0.306	21.364
7083	2.148	39.406	21.157	0.325	21.05
7084	2.124	39.413	21.16	0.339	20.815
7085	2.118	39.419	21.163	0.342	20.756
7086	2.15	39.426	21.166	0.324	21.07
7087	2.158	39.432	21.169	0.319	21.148
7088	2.154	39.438	21.172	0.321	21.109
7089	2.135	39.445	21.175	0.332	20.923
7090	2.127	39.451	21.178	0.337	20.845
7091	2.158	39.458	21.181	0.319	21.148
7092	2.182	39.464	21.184	0.305	21.384
7093	2.166	39.471	21.187	0.314	21.227
7094	2.166	39.477	21.19	0.314	21.227
7095	2.132	39.483	21.193	0.334	20.894
7096	2.098	39.49	21.196	0.354	20.56
7097	2.062	39.496	21.199	0.375	20.208
7098	2.098	39.502	21.202	0.354	20.56
7099	2.134	39.509	21.205	0.333	20.913
7100	2.158	39.515	21.208	0.319	21.148
7101	2.156	39.521	21.211	0.32	21.129
7102	2.114	39.528	21.214	0.345	20.717
7103	2.098	39.534	21.217	0.354	20.56
7104	2.096	39.54	21.22	0.355	20.541
7105	2.106	39.547	21.223	0.349	20.639
7106	2.135	39.553	21.226	0.332	20.923
7107	2.178	39.559	21.229	0.307	21.344
7108	2.18	39.566	21.232	0.306	21.364
7109	2.186	39.572	21.235	0.302	21.423
7110	2.188	39.579	21.238	0.301	21.442
7111	2.214	39.586	21.241	0.286	21.697
7112	2.196	39.592	21.244	0.296	21.521
7113	2.219	39.599	21.247	0.283	21.746
7114	2.184	39.605	21.25	0.304	21.403
7115	2.174	39.612	21.253	0.309	21.305
7116	2.162	39.618	21.256	0.316	21.188
7117	2.23	39.625	21.259	0.276	21.854
7118	2.242	39.632	21.262	0.269	21.972
7119	2.19	39.638	21.265	0.3	21.462
7120	2.146	39.645	21.268	0.326	21.031
7121	2.14	39.651	21.271	0.329	20.972
7122	2.208	39.658	21.274	0.289	21.638
7123	2.22	39.664	21.277	0.282	21.756
7124	2.186	39.671	21.28	0.302	21.423
7125	2.19	39.677	21.283	0.3	21.462
7126	2.21	39.684	21.286	0.288	21.658
7127	2.224	39.691	21.289	0.28	21.795
7128	2.214	39.697	21.292	0.286	21.697
7129	2.21	39.704	21.295	0.288	21.658
7130	2.202	39.71	21.298	0.293	21.58
7131	2.154	39.717	21.301	0.321	21.109
7132	2.162	39.723	21.304	0.316	21.188
7133	2.158	39.73	21.307	0.319	21.148
7134	2.188	39.736	21.31	0.301	21.442
7135	2.167	39.743	21.313	0.314	21.237
7136	2.17	39.749	21.316	0.312	21.266
7137	2.174	39.756	21.319	0.309	21.305
7138	2.17	39.762	21.321	0.312	21.266
7139	2.178	39.769	21.324	0.307	21.344
7140	2.204	39.775	21.327	0.292	21.599
7141	2.204	39.782	21.33	0.292	21.599
7142	2.238	39.788	21.333	0.272	21.932
7143	2.262	39.795	21.336	0.258	22.168
7144	2.27	39.802	21.339	0.253	22.246
7145	2.25	39.809	21.342	0.265	22.05
7146	2.188	39.815	21.345	0.301	21.442
7147	2.166	39.822	21.348	0.314	21.227
7148	2.198	39.828	21.351	0.295	21.54
7149	2.188	39.835	21.354	0.301	21.442
7150	2.188	39.841	21.357	0.301	21.442
7151	2.19	39.848	21.36	0.3	21.462
7152	2.192	39.854	21.363	0.299	21.482
7153	2.235	39.861	21.366	0.274	21.903
7154	2.22	39.868	21.369	0.282	21.756
7155	2.212	39.874	21.372	0.287	21.678
7156	2.2	39.881	21.375	0.294	21.56
7157	2.214	39.888	21.378	0.286	21.697
7158	2.202	39.894	21.381	0.293	21.58
7159	2.19	39.901	21.384	0.3	21.462
7160	2.183	39.907	21.387	0.304	21.393
7161	2.202	39.914	21.39	0.293	21.58
7162	2.206	39.92	21.393	0.291	21.619
7163	2.21	39.927	21.396	0.288	21.658
7164	2.19	39.934	21.399	0.3	21.462
7165	2.196	39.94	21.402	0.296	21.521
7166	2.21	39.947	21.405	0.288	21.658
7167	2.207	39.953	21.408	0.29	21.629
7168	2.17	39.96	21.411	0.312	21.266
7169	2.19	39.966	21.414	0.3	21.462
7170	2.202	39.973	21.417	0.293	21.58
7171	2.251	39.98	21.42	0.264	22.06
7172	2.282	39.986	21.423	0.246	22.364
7173	2.3	39.993	21.426	0.235	22.54
7174	2.282	40.0	21.429	0.246	22.364
7175	2.292	40.007	21.432	0.24	22.462
7176	2.246	40.014	21.435	0.267	22.011
7177	2.212	40.02	21.438	0.287	21.678
7178	2.202	40.027	21.441	0.293	21.58
7179	2.184	40.033	21.444	0.304	21.403
7180	2.178	40.04	21.447	0.307	21.344
7181	2.186	40.046	21.45	0.302	21.423
7182	2.15	40.053	21.453	0.324	21.07
7183	2.136	40.059	21.456	0.332	20.933
7184	2.151	40.066	21.459	0.323	21.08
7185	2.098	40.072	21.462	0.354	20.56
7186	2.087	40.078	21.465	0.361	20.453
7187	2.151	40.085	21.468	0.323	21.08
7188	2.222	40.091	21.471	0.281	21.776
7189	2.252	40.098	21.474	0.264	22.07
7190	2.278	40.105	21.477	0.248	22.324
7191	2.25	40.111	21.48	0.265	22.05
7192	2.223	40.118	21.483	0.281	21.785
7193	2.167	40.125	21.486	0.314	21.237
7194	2.156	40.131	21.489	0.32	21.129
7195	2.15	40.137	21.492	0.324	21.07
7196	2.15	40.144	21.495	0.324	21.07
7197	2.196	40.15	21.498	0.296	21.521
7198	2.14	40.157	21.501	0.329	20.972
7199	2.188	40.163	21.504	0.301	21.442
7200	2.206	40.17	21.507	0.291	21.619
7201	2.198	40.176	21.51	0.295	21.54
7202	2.188	40.183	21.513	0.301	21.442
7203	2.214	40.19	21.516	0.286	21.697
7204	2.186	40.196	21.519	0.302	21.423
7205	2.212	40.203	21.522	0.287	21.678
7206	2.188	40.209	21.525	0.301	21.442
7207	2.164	40.216	21.528	0.315	21.207
7208	2.198	40.222	21.531	0.295	21.54
7209	2.166	40.229	21.534	0.314	21.227
7210	2.162	40.235	21.537	0.316	21.188
7211	2.131	40.242	21.54	0.335	20.884
7212	2.106	40.248	21.543	0.349	20.639
7213	2.11	40.254	21.546	0.347	20.678
7214	2.126	40.261	21.549	0.338	20.835
7215	2.136	40.267	21.551	0.332	20.933
7216	2.148	40.273	21.554	0.325	21.05
7217	2.156	40.28	21.557	0.32	21.129
7218	2.158	40.286	21.56	0.319	21.148
7219	2.183	40.293	21.563	0.304	21.393
7220	2.22	40.299	21.566	0.282	21.756
7221	2.294	40.306	21.569	0.239	22.481
7222	2.318	40.313	21.572	0.225	22.716
7223	2.29	40.32	21.575	0.241	22.442
7224	2.248	40.327	21.578	0.266	22.03
7225	2.242	40.333	21.581	0.269	21.972
7226	2.214	40.34	21.584	0.286	21.697
7227	2.22	40.347	21.587	0.282	21.756
7228	2.196	40.353	21.59	0.296	21.521
7229	2.191	40.36	21.593	0.299	21.472
7230	2.236	40.366	21.596	0.273	21.913
7231	2.254	40.373	21.599	0.262	22.089
7232	2.238	40.38	21.602	0.272	21.932
7233	2.232	40.387	21.605	0.275	21.874
7234	2.214	40.393	21.608	0.286	21.697
7235	2.194	40.4	21.611	0.298	21.501
7236	2.22	40.406	21.614	0.282	21.756
7237	2.22	40.413	21.617	0.282	21.756
7238	2.228	40.42	21.62	0.278	21.834
7239	2.2	40.426	21.623	0.294	21.56
7240	2.218	40.433	21.626	0.284	21.736
7241	2.198	40.439	21.629	0.295	21.54
7242	2.21	40.446	21.632	0.288	21.658
7243	2.234	40.453	21.635	0.274	21.893
7244	2.247	40.459	21.638	0.266	22.021
7245	2.215	40.466	21.641	0.285	21.707
7246	2.238	40.473	21.644	0.272	21.932
7247	2.232	40.479	21.647	0.275	21.874
7248	2.248	40.486	21.65	0.266	22.03
7249	2.25	40.493	21.653	0.265	22.05
7250	2.222	40.499	21.656	0.281	21.776
7251	2.234	40.506	21.659	0.274	21.893
7252	2.238	40.513	21.662	0.272	21.932
7253	2.204	40.519	21.665	0.292	21.599
7254	2.198	40.526	21.668	0.295	21.54
7255	2.2	40.532	21.671	0.294	21.56
7256	2.226	40.539	21.674	0.279	21.815
7257	2.25	40.546	21.677	0.265	22.05
7258	2.234	40.553	21.68	0.274	21.893
7259	2.228	40.559	21.683	0.278	21.834
7260	2.198	40.566	21.686	0.295	21.54
7261	2.178	40.572	21.689	0.307	21.344
7262	2.2	40.579	21.692	0.294	21.56
7263	2.215	40.585	21.695	0.285	21.707
7264	2.196	40.592	21.698	0.296	21.521
7265	2.192	40.599	21.701	0.299	21.482
7266	2.207	40.605	21.704	0.29	21.629
7267	2.276	40.612	21.707	0.249	22.305
7268	2.322	40.619	21.71	0.222	22.756
7269	2.311	40.626	21.713	0.229	22.648
7270	2.27	40.633	21.716	0.253	22.246
7271	2.222	40.639	21.719	0.281	21.776
7272	2.172	40.646	21.722	0.311	21.286
7273	2.17	40.652	21.725	0.312	21.266
7274	2.174	40.659	21.728	0.309	21.305
7275	2.178	40.665	21.731	0.307	21.344
7276	2.159	40.672	21.734	0.318	21.158
7277	2.138	40.678	21.737	0.331	20.952
7278	2.142	40.684	21.74	0.328	20.992
7279	2.136	40.691	21.743	0.332	20.933
7280	2.13	40.697	21.746	0.335	20.874
7281	2.118	40.703	21.749	0.342	20.756
7282	2.11	40.71	21.752	0.347	20.678
7283	2.134	40.716	21.755	0.333	20.913
7284	2.132	40.723	21.758	0.334	20.894
7285	2.134	40.729	21.761	0.333	20.913
7286	2.124	40.735	21.764	0.339	20.815
7287	2.114	40.742	21.767	0.345	20.717
7288	2.106	40.748	21.77	0.349	20.639
7289	2.124	40.754	21.773	0.339	20.815
7290	2.098	40.76	21.776	0.354	20.56
7291	2.108	40.767	21.779	0.348	20.658
7292	2.114	40.773	21.781	0.345	20.717
7293	2.178	40.78	21.784	0.307	21.344
7294	2.172	40.786	21.787	0.311	21.286
7295	2.192	40.793	21.79	0.299	21.482
7296	2.172	40.799	21.793	0.311	21.286
7297	2.146	40.805	21.796	0.326	21.031
7298	2.156	40.812	21.799	0.32	21.129
7299	2.206	40.819	21.802	0.291	21.619
7300	2.244	40.825	21.805	0.268	21.991
7301	2.23	40.832	21.808	0.276	21.854
7302	2.198	40.838	21.811	0.295	21.54
7303	2.196	40.845	21.814	0.296	21.521
7304	2.194	40.852	21.817	0.298	21.501
7305	2.186	40.858	21.82	0.302	21.423
7306	2.166	40.865	21.823	0.314	21.227
7307	2.188	40.871	21.826	0.301	21.442
7308	2.186	40.878	21.829	0.302	21.423
7309	2.162	40.884	21.832	0.316	21.188
7310	2.198	40.891	21.835	0.295	21.54
7311	2.154	40.897	21.838	0.321	21.109
7312	2.186	40.904	21.841	0.302	21.423
7313	2.218	40.91	21.844	0.284	21.736
7314	2.256	40.917	21.847	0.261	22.109
7315	2.23	40.924	21.85	0.276	21.854
7316	2.206	40.93	21.853	0.291	21.619
7317	2.206	40.937	21.856	0.291	21.619
7318	2.22	40.943	21.859	0.282	21.756
7319	2.228	40.95	21.862	0.278	21.834
7320	2.206	40.957	21.865	0.291	21.619
7321	2.174	40.963	21.868	0.309	21.305
7322	2.215	40.97	21.871	0.285	21.707
7323	2.234	40.976	21.874	0.274	21.893
7324	2.214	40.983	21.877	0.286	21.697
7325	2.214	40.99	21.88	0.286	21.697
7326	2.242	40.996	21.883	0.269	21.972
7327	2.26	41.003	21.886	0.259	22.148
7328	2.279	41.01	21.889	0.248	22.334
7329	2.287	41.017	21.892	0.243	22.413
7330	2.282	41.024	21.895	0.246	22.364
7331	2.274	41.03	21.898	0.251	22.285
7332	2.264	41.037	21.901	0.256	22.187
7333	2.284	41.044	21.904	0.245	22.383
7334	2.294	41.051	21.907	0.239	22.481
7335	2.262	41.058	21.91	0.258	22.168
7336	2.284	41.064	21.913	0.245	22.383
7337	2.23	41.071	21.916	0.276	21.854
7338	2.22	41.078	21.919	0.282	21.756
7339	2.262	41.084	21.922	0.258	22.168
7340	2.228	41.091	21.925	0.278	21.834
7341	2.226	41.098	21.928	0.279	21.815
7342	2.234	41.104	21.931	0.274	21.893
7343	2.23	41.111	21.934	0.276	21.854
7344	2.211	41.118	21.937	0.288	21.668
7345	2.186	41.124	21.94	0.302	21.423
7346	2.21	41.131	21.943	0.288	21.658
7347	2.204	41.137	21.946	0.292	21.599
7348	2.236	41.144	21.949	0.273	21.913
7349	2.242	41.151	21.952	0.269	21.972
7350	2.256	41.158	21.955	0.261	22.109
7351	2.23	41.164	21.958	0.276	21.854
7352	2.218	41.171	21.961	0.284	21.736
7353	2.228	41.177	21.964	0.278	21.834
7354	2.212	41.184	21.967	0.287	21.678
7355	2.154	41.191	21.97	0.321	21.109
7356	2.206	41.197	21.973	0.291	21.619
7357	2.255	41.204	21.976	0.262	22.099
7358	2.246	41.211	21.979	0.267	22.011
7359	2.238	41.217	21.982	0.272	21.932
7360	2.21	41.224	21.985	0.288	21.658
7361	2.228	41.231	21.988	0.278	21.834
7362	2.279	41.237	21.991	0.248	22.334
7363	2.274	41.244	21.994	0.251	22.285
7364	2.246	41.251	21.997	0.267	22.011
7365	2.222	41.257	22.0	0.281	21.776
7366	2.254	41.264	22.003	0.262	22.089
7367	2.266	41.271	22.006	0.255	22.207
7368	2.27	41.278	22.009	0.253	22.246
7369	2.236	41.284	22.011	0.273	21.913
7370	2.242	41.291	22.014	0.269	21.972
7371	2.238	41.298	22.017	0.272	21.932
7372	2.264	41.305	22.02	0.256	22.187
7373	2.262	41.311	22.023	0.258	22.168
7374	2.255	41.318	22.026	0.262	22.099
7375	2.246	41.325	22.029	0.267	22.011
7376	2.25	41.331	22.032	0.265	22.05
7377	2.284	41.338	22.035	0.245	22.383
7378	2.26	41.345	22.038	0.259	22.148
7379	2.246	41.352	22.041	0.267	22.011
7380	2.207	41.358	22.044	0.29	21.629
7381	2.17	41.365	22.047	0.312	21.266
7382	2.17	41.371	22.05	0.312	21.266
7383	2.199	41.378	22.053	0.295	21.55
7384	2.202	41.384	22.056	0.293	21.58
7385	2.186	41.391	22.059	0.302	21.423
7386	2.223	41.398	22.062	0.281	21.785
7387	2.204	41.404	22.065	0.292	21.599
7388	2.19	41.411	22.068	0.3	21.462
7389	2.196	41.417	22.071	0.296	21.521
7390	2.226	41.424	22.074	0.279	21.815
7391	2.215	41.431	22.077	0.285	21.707
7392	2.202	41.437	22.08	0.293	21.58
7393	2.21	41.444	22.083	0.288	21.658
7394	2.218	41.45	22.086	0.284	21.736
7395	2.23	41.457	22.089	0.276	21.854
7396	2.218	41.464	22.092	0.284	21.736
7397	2.2	41.47	22.095	0.294	21.56
7398	2.202	41.477	22.098	0.293	21.58
7399	2.204	41.483	22.101	0.292	21.599
7400	2.214	41.49	22.104	0.286	21.697
7401	2.238	41.497	22.107	0.272	21.932
7402	2.208	41.503	22.11	0.289	21.638
7403	2.178	41.51	22.113	0.307	21.344
7404	2.206	41.516	22.116	0.291	21.619
7405	2.206	41.523	22.119	0.291	21.619
7406	2.26	41.53	22.122	0.259	22.148
7407	2.256	41.536	22.125	0.261	22.109
7408	2.258	41.543	22.128	0.26	22.128
7409	2.248	41.55	22.131	0.266	22.03
7410	2.246	41.557	22.134	0.267	22.011
7411	2.204	41.563	22.137	0.292	21.599
7412	2.198	41.57	22.14	0.295	21.54
7413	2.21	41.576	22.143	0.288	21.658
7414	2.204	41.583	22.146	0.292	21.599
7415	2.22	41.59	22.149	0.282	21.756
7416	2.206	41.596	22.152	0.291	21.619
7417	2.186	41.603	22.155	0.302	21.423
7418	2.182	41.609	22.158	0.305	21.384
7419	2.174	41.616	22.161	0.309	21.305
7420	2.186	41.622	22.164	0.302	21.423
7421	2.215	41.629	22.167	0.285	21.707
7422	2.218	41.636	22.17	0.284	21.736
7423	2.218	41.642	22.173	0.284	21.736
7424	2.228	41.649	22.176	0.278	21.834
7425	2.218	41.655	22.179	0.284	21.736
7426	2.21	41.662	22.182	0.288	21.658
7427	2.21	41.669	22.185	0.288	21.658
7428	2.198	41.675	22.188	0.295	21.54
7429	2.172	41.682	22.191	0.311	21.286
7430	2.184	41.688	22.194	0.304	21.403
7431	2.244	41.695	22.197	0.268	21.991
7432	2.254	41.702	22.2	0.262	22.089
7433	2.23	41.708	22.203	0.276	21.854
7434	2.19	41.715	22.206	0.3	21.462
7435	2.138	41.721	22.209	0.331	20.952
7436	2.182	41.728	22.212	0.305	21.384
7437	2.188	41.734	22.215	0.301	21.442
7438	2.198	41.741	22.218	0.295	21.54
7439	2.182	41.747	22.221	0.305	21.384
7440	2.18	41.754	22.224	0.306	21.364
7441	2.175	41.76	22.227	0.309	21.315
7442	2.204	41.767	22.23	0.292	21.599
7443	2.207	41.774	22.233	0.29	21.629
7444	2.188	41.78	22.236	0.301	21.442
7445	2.182	41.787	22.239	0.305	21.384
7446	2.192	41.793	22.241	0.299	21.482
7447	2.234	41.8	22.244	0.274	21.893
7448	2.247	41.807	22.247	0.266	22.021
7449	2.252	41.813	22.25	0.264	22.07
7450	2.244	41.82	22.253	0.268	21.991
7451	2.202	41.827	22.256	0.293	21.58
7452	2.218	41.833	22.259	0.284	21.736
7453	2.238	41.84	22.262	0.272	21.932
7454	2.2	41.846	22.265	0.294	21.56
7455	2.215	41.853	22.268	0.285	21.707
7456	2.238	41.86	22.271	0.272	21.932
7457	2.25	41.866	22.274	0.265	22.05
7458	2.255	41.873	22.277	0.262	22.099
7459	2.31	41.88	22.28	0.229	22.638
7460	2.306	41.887	22.283	0.232	22.599
7461	2.31	41.894	22.286	0.229	22.638
7462	2.296	41.901	22.289	0.238	22.501
7463	2.29	41.908	22.292	0.241	22.442
7464	2.292	41.914	22.295	0.24	22.462
7465	2.29	41.921	22.298	0.241	22.442
7466	2.316	41.928	22.301	0.226	22.697
7467	2.334	41.935	22.304	0.215	22.873
7468	2.334	41.942	22.307	0.215	22.873
7469	2.32	41.949	22.31	0.224	22.736
7470	2.306	41.956	22.313	0.232	22.599
7471	2.33	41.963	22.316	0.218	22.834
7472	2.314	41.97	22.319	0.227	22.677
7473	2.29	41.977	22.322	0.241	22.442
7474	2.271	41.983	22.325	0.252	22.256
7475	2.244	41.99	22.328	0.268	21.991
7476	2.2	41.997	22.331	0.294	21.56
7477	2.151	42.003	22.334	0.323	21.08
7478	2.21	42.01	22.337	0.288	21.658
7479	2.214	42.016	22.34	0.286	21.697
7480	2.222	42.023	22.343	0.281	21.776
7481	2.184	42.029	22.346	0.304	21.403
7482	2.175	42.036	22.349	0.309	21.315
7483	2.172	42.042	22.352	0.311	21.286
7484	2.194	42.049	22.355	0.298	21.501
7485	2.18	42.056	22.358	0.306	21.364
7486	2.15	42.062	22.361	0.324	21.07
7487	2.126	42.068	22.364	0.338	20.835
7488	2.142	42.075	22.367	0.328	20.992
7489	2.246	42.081	22.37	0.267	22.011
7490	2.314	42.088	22.373	0.227	22.677
